ID,Financial Statements Done,Reporting Year,Submission Year,Report Submission Title,Submission Year File Number,Date,Link,pdf_file,Company Name,text_file,Securities Done,Insiders Done,Third Party Providers Done,Trading Agents Done,Reporting Year/Period,Transfer Agents Done
EVCI,0,1848,2022,Annual Report - 2021 Audited Financials,1,03/27/2022,https://www.otcmarkets.com/otcapi/company/financial-report/324833/content,EVCI_2022_Annual_1.pdf,"99    EVCI CAREER COLLEGES HDG
Name: 4, dtype: object",EVCI_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(258, 276), match=' December 31, 2021'>",1.0
EVIO,0,1848,2021,Annual Report - Disclosure Statement,1,09/23/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303803/content,EVIO_2021_Annual_1.pdf,"399    EVIO INC
Name: 4, dtype: object",EVIO_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(254, 273), match=' September 30, 2020'>",1.0
EVIO,0,1848,2022,Annual Report - Annual Report,1,01/30/2022,https://www.otcmarkets.com/otcapi/company/financial-report/318926/content,EVIO_2022_Annual_1.pdf,"399    EVIO INC
Name: 4, dtype: object",EVIO_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(238, 257), match=' September 30, 2021'>",1.0
EVIO,0,1848,2023,"Annual Report - EVIO Annual Report - September 30, 2022 Rev 1",1,02/13/2023,https://www.otcmarkets.com/otcapi/company/financial-report/358961/content,EVIO_2023_Annual_1.pdf,"399    EVIO INC
Name: 4, dtype: object",EVIO_2023_Annual_1.txt,0,0,-1,0,-1,
EVIO,0,1848,2023,"Annual Report - EVIO Annual Report - September 30, 2022",2,02/06/2023,https://www.otcmarkets.com/otcapi/company/financial-report/358512/content,EVIO_2023_Annual_2.pdf,"399    EVIO INC
Name: 4, dtype: object",EVIO_2023_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2007,Annual Report - Annual Report,1,06/21/2007,https://www.otcmarkets.com/otcapi/company/financial-report/10971/content,EVLI_2007_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2007_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2013,"Annual Report - Annual Report (Complete) as of December 31, 2011",1,10/14/2013,https://www.otcmarkets.com/otcapi/company/financial-report/111905/content,EVLI_2013_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2013_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2013,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Annual Report as of December 31, 2012",2,02/12/2013,https://www.otcmarkets.com/otcapi/company/financial-report/99103/content,EVLI_2013_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2013_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2013,"Annual Report - Annual Report (Complete) as of December 31, 2012",3,02/08/2013,https://www.otcmarkets.com/otcapi/company/financial-report/98980/content,EVLI_2013_Annual_3.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2013_Annual_3.txt,0,0,-1,0,-1,
EVLI,0,1848,2013,Annual Report - Supplemental Information - Initial Company Information and Disclosure Statement,4,02/08/2013,https://www.otcmarkets.com/otcapi/company/financial-report/98979/content,EVLI_2013_Annual_4.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2013_Annual_4.txt,0,0,-1,0,-1,
EVLI,0,1848,2014,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Annual Report as of December 31, 2013",1,04/29/2014,https://www.otcmarkets.com/otcapi/company/financial-report/119400/content,EVLI_2014_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2014_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2014,"Annual Report - Annual Report (Complete) as of December 31, 2013",2,04/15/2014,https://www.otcmarkets.com/otcapi/company/financial-report/118793/content,EVLI_2014_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2014_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2014,"Notification of Late Filing - Notice of Late Filing of Annual Report for the year ended December 31, 2013",3,03/31/2014,https://www.otcmarkets.com/otcapi/company/financial-report/118079/content,EVLI_2014_Annual_3.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2014_Annual_3.txt,0,0,-1,0,,
EVLI,0,1848,2015,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Annual Report as of December 31, 2014",1,04/24/2015,https://www.otcmarkets.com/otcapi/company/financial-report/136553/content,EVLI_2015_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2015_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2015,"Annual Report - Annual Report (Complete) as of December 31, 2014",2,03/23/2015,https://www.otcmarkets.com/otcapi/company/financial-report/134362/content,EVLI_2015_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2015_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2016,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Annual Report as of December 31, 2015",1,04/29/2016,https://www.otcmarkets.com/otcapi/company/financial-report/153863/content,EVLI_2016_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2016_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2016,"Annual Report - Amendment to Annual Report for December 31, 2015",2,04/29/2016,https://www.otcmarkets.com/otcapi/company/financial-report/153848/content,EVLI_2016_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2016_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2016,"Notification of Late Filing - Notification of Late Filing of Annual Report for the Year Ended December 31, 2015",3,03/29/2016,https://www.otcmarkets.com/otcapi/company/financial-report/151971/content,EVLI_2016_Annual_3.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2016_Annual_3.txt,0,0,-1,0," December 31, 2015",
EVLI,0,1848,2017,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Annual Report as of December 31, 2016",1,04/18/2017,https://www.otcmarkets.com/otcapi/company/financial-report/169864/content,EVLI_2017_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2017_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2017,"Annual Report - Annual Report for the Year Ended December 31, 2016",2,02/10/2017,https://www.otcmarkets.com/otcapi/company/financial-report/166300/content,EVLI_2017_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2017_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2018,"Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Current Information Attorney Letter with Respect to Annual Report as of December 31, 2017",1,04/30/2018,https://www.otcmarkets.com/otcapi/company/financial-report/191957/content,EVLI_2018_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2018_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2018,"Annual Report - Annual Report - Annual Report for the Year Ended December 31, 2017",2,04/19/2018,https://www.otcmarkets.com/otcapi/company/financial-report/191315/content,EVLI_2018_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2018_Annual_2.txt,0,0,-1,0,-1,
EVLI,0,1848,2019,"Annual Report - Annual Report - Annual Report for the Year Ended December 31, 2018",1,04/19/2019,https://www.otcmarkets.com/otcapi/company/financial-report/217178/content,EVLI_2019_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2019_Annual_1.txt,0,0,-1,0,-1,
EVLI,0,1848,2019,"Notification of Late Filing - Notification of Late Filing - Notification of Late Filing of the Annual Report for the year ended December 31, 2018",2,04/02/2019,https://www.otcmarkets.com/otcapi/company/financial-report/215350/content,EVLI_2019_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2019_Annual_2.txt,0,0,-1,0,,
EVLI,0,1848,2021,"Annual Report - Second Amended Annual Report for the Period Ending December 31, 2020",1,09/25/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304359/content,EVLI_2021_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2021_Annual_1.txt,0,0,-5,0,"<regex.Match object; span=(269, 287), match=' December 31, 2020'>",
EVLI,0,1848,2021,"Annual Report - Amended Annual Report For The Period Ending December 31, 2020",2,09/25/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304333/content,EVLI_2021_Annual_2.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(270, 288), match=' December 31, 2020'>",1.0
EVLI,0,1848,2021,Annual Report - Annual Report,3,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304056/content,EVLI_2021_Annual_3.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2021_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(269, 287), match=' December 31, 2020'>",1.0
EVLI,0,1848,2022,"Annual Report - Consolidated Financial Report and Footnotes for period ending December 31, 2021",1,04/29/2022,https://www.otcmarkets.com/otcapi/company/financial-report/329845/content,EVLI_2022_Annual_1.pdf,"330    EVERLERT INC
Name: 4, dtype: object",EVLI_2022_Annual_1.txt,0,0,-1,0,-1,
EVRC,0,1848,2021,"Annual Report - Year Ended March 31, 2021",1,09/27/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304519/content,EVRC_2021_Annual_1.pdf,"538    EVERCEL INC
Name: 4, dtype: object",EVRC_2021_Annual_1.txt,0,0,-1,0,-1,
EVRC,0,1848,2021,Annual Report - Annual Report,2,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302769/content,EVRC_2021_Annual_2.pdf,"538    EVERCEL INC
Name: 4, dtype: object",EVRC_2021_Annual_2.txt,0,0,-1,0,-1,
EXBX,0,1848,2005,Annual Report - Annual Report,1,10/10/2005,https://www.otcmarkets.com/otcapi/company/financial-report/5214/content,EXBX_2005_Annual_1.pdf,"35    EXOBOX TECHNOLOGIES CORP
Name: 4, dtype: object",EXBX_2005_Annual_1.txt,0,0,-1,0,-1,
EXBX,0,1848,2021,"Annual Report - July 31, 2021 and 2020 Annual Disclosure with Financial Statements",1,09/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301906/content,EXBX_2021_Annual_1.pdf,"35    EXOBOX TECHNOLOGIES CORP
Name: 4, dtype: object",EXBX_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(362, 394), match=' July 31, 2021 and July 31, 2020'>",1.0
EXBX,0,1848,2021,"Annual Report - July 31, 2020 - Financial Statements",2,09/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301902/content,EXBX_2021_Annual_2.pdf,"35    EXOBOX TECHNOLOGIES CORP
Name: 4, dtype: object",EXBX_2021_Annual_2.txt,0,0,-1,0,-1,
EXLA,0,1848,2021,Annual Report - Annual Report,1,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300534/content,EXLA_2021_Annual_1.pdf,"200    HELMER DIRECTIONAL DRILL
Name: 4, dtype: object",EXLA_2021_Annual_1.txt,0,0,1,0,"<regex.Match object; span=(15568, 15586), match=' December 31, 2020'>",
EXLA,0,1848,2021,Annual Report - Annual Report,2,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300533/content,EXLA_2021_Annual_2.pdf,"200    HELMER DIRECTIONAL DRILL
Name: 4, dtype: object",EXLA_2021_Annual_2.txt,0,0,1,0,"<regex.Match object; span=(15198, 15216), match=' December 31, 2019'>",
EXLA,0,1848,2022,Annual Report - Annual Report,1,03/30/2022,https://www.otcmarkets.com/otcapi/company/financial-report/325473/content,EXLA_2022_Annual_1.pdf,"200    HELMER DIRECTIONAL DRILL
Name: 4, dtype: object",EXLA_2022_Annual_1.txt,0,0,1,0,"<regex.Match object; span=(16043, 16061), match=' December 31, 2021'>",
FCGD,0,1848,2021,"Attorney Letter with Respect to Current Information - Annual Reports for Periods Ending 12/31/2019 and 12/31/2020, and the Quarterly Reports for the Period Ending 3/31/2021 and 6/30/2021",1,08/02/2021,https://www.otcmarkets.com/otcapi/company/financial-report/293715/content,FCGD_2021_Annual_1.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2021_Annual_1.txt,0,0,-1,0,-1,
FCGD,0,1848,2021,Annual Report - Annual Report,2,08/02/2021,https://www.otcmarkets.com/otcapi/company/financial-report/293712/content,FCGD_2021_Annual_2.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(224, 235), match=' 12/31/2020'>",1.0
FCGD,0,1848,2021,Annual Report - Annual Report,3,08/02/2021,https://www.otcmarkets.com/otcapi/company/financial-report/293711/content,FCGD_2021_Annual_3.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2021_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(224, 235), match=' 12/31/2019'>",1.0
FCGD,0,1848,2021,"Attorney Letter with Respect to Current Information - Annual Reports for Periods Ending 12/31/2019 and 12/31/2020, and the Quarterly Reports for the Period Ending 3/31/2021 and 6/30/2021.",4,07/30/2021,https://www.otcmarkets.com/otcapi/company/financial-report/293377/content,FCGD_2021_Annual_4.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2021_Annual_4.txt,0,0,-1,0,-1,
FCGD,0,1848,2021,Annual Report - Annual Report,5,07/28/2021,https://www.otcmarkets.com/otcapi/company/financial-report/292820/content,FCGD_2021_Annual_5.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2021_Annual_5.txt,1,0,-5,0,"<regex.Match object; span=(224, 235), match=' 12/31/2020'>",1.0
FCGD,0,1848,2021,Annual Report - Annual Report,6,07/28/2021,https://www.otcmarkets.com/otcapi/company/financial-report/292819/content,FCGD_2021_Annual_6.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2021_Annual_6.txt,1,0,-5,0,"<regex.Match object; span=(224, 235), match=' 12/31/2019'>",1.0
FCGD,0,1848,2022,Annual Report - Annual Report,1,03/14/2022,https://www.otcmarkets.com/otcapi/company/financial-report/323481/content,FCGD_2022_Annual_1.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(215, 226), match=' 12/31/2021'>",1.0
FCGD,0,1848,2023,Annual Report - Annual Report,1,03/03/2023,https://www.otcmarkets.com/otcapi/company/financial-report/360880/content,FCGD_2023_Annual_1.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2023_Annual_1.txt,1,0,-1,0,-1,1.0
FCGD,0,1848,2023,Annual Report - Annual Report,2,02/13/2023,https://www.otcmarkets.com/otcapi/company/financial-report/358998/content,FCGD_2023_Annual_2.pdf,"291    FIRST COLOMBIA GLD CORP
Name: 4, dtype: object",FCGD_2023_Annual_2.txt,1,0,-1,0,-1,1.0
FCHS,0,1848,2021,Annual Report - Management Discussion & Analysis,1,09/26/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304438/content,FCHS_2021_Annual_1.pdf,"234    FIRST CHOICE HLTHCRE INC
Name: 4, dtype: object",FCHS_2021_Annual_1.txt,0,0,-1,0,-1,
FCHS,0,1848,2022,Annual Report - 2021 2022 Annual Rpt_Mgmt Discussion-Analysis,1,05/16/2022,https://www.otcmarkets.com/otcapi/company/financial-report/333244/content,FCHS_2022_Annual_1.pdf,"234    FIRST CHOICE HLTHCRE INC
Name: 4, dtype: object",FCHS_2022_Annual_1.txt,0,0,-1,0,-1,
FCHS,0,1848,2022,Annual Report - FCHS_2021 2020 Annual Rpt_Mgmt Discussion-Analysis,2,05/16/2022,https://www.otcmarkets.com/otcapi/company/financial-report/333180/content,FCHS_2022_Annual_2.pdf,"234    FIRST CHOICE HLTHCRE INC
Name: 4, dtype: object",FCHS_2022_Annual_2.txt,0,0,-1,0,-1,
FCNE,0,1848,2021,Annual Report - Annual Report,1,08/11/2021,https://www.otcmarkets.com/otcapi/company/financial-report/295358/content,FCNE_2021_Annual_1.pdf,"73    FOUR CORNERS INC
Name: 4, dtype: object",FCNE_2021_Annual_1.txt,0,0,-1,0,-1,
FCNE,0,1848,2021,Annual Report - Annual Report,2,08/11/2021,https://www.otcmarkets.com/otcapi/company/financial-report/295357/content,FCNE_2021_Annual_2.pdf,"73    FOUR CORNERS INC
Name: 4, dtype: object",FCNE_2021_Annual_2.txt,0,0,-1,0,-1,
FCNE,0,1848,2021,Annual Report - Annual Report,3,08/11/2021,https://www.otcmarkets.com/otcapi/company/financial-report/295291/content,FCNE_2021_Annual_3.pdf,"73    FOUR CORNERS INC
Name: 4, dtype: object",FCNE_2021_Annual_3.txt,0,0,-1,0,-1,
FCNE,0,1848,2022,Annual Report - Annual Report,1,01/05/2022,https://www.otcmarkets.com/otcapi/company/financial-report/316945/content,FCNE_2022_Annual_1.pdf,"73    FOUR CORNERS INC
Name: 4, dtype: object",FCNE_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(252, 270), match="" October 31, 2021'"">",1.0
FCNE,0,1848,2023,"Annual Report - Annual Report FY2022 - Period Ending October 30, 2022",1,03/13/2023,https://www.otcmarkets.com/otcapi/company/financial-report/361328/content,FCNE_2023_Annual_1.pdf,"73    FOUR CORNERS INC
Name: 4, dtype: object",FCNE_2023_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(252, 270), match="" October 30, 2022'"">",1.0
FCRM,0,1848,2021,Annual Report - Annual Report,1,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302877/content,FCRM_2021_Annual_1.pdf,"326    FRANKLIN CREDIT MGMT CORP
Name: 4, dtype: object",,0,0,0,0,,
FCRM,0,1848,2022,Annual Report - Annual Report,1,03/31/2022,https://www.otcmarkets.com/otcapi/company/financial-report/326040/content,FCRM_2022_Annual_1.pdf,"326    FRANKLIN CREDIT MGMT CORP
Name: 4, dtype: object",,0,0,0,0,,
FCRM,0,1848,2022,Annual Report - Annual Report,2,03/25/2022,https://www.otcmarkets.com/otcapi/company/financial-report/324754/content,FCRM_2022_Annual_2.pdf,"326    FRANKLIN CREDIT MGMT CORP
Name: 4, dtype: object",FCRM_2022_Annual_2.txt,0,0,-1,0,-1,
FFZY,0,1848,2007,Annual Report - Annual Report,1,08/01/2007,https://www.otcmarkets.com/otcapi/company/financial-report/11354/content,FFZY_2007_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2007_Annual_1.txt,0,0,-1,0,-1,
FFZY,0,1848,2009,Annual Report - Annual Report,1,05/05/2009,https://www.otcmarkets.com/otcapi/company/financial-report/20934/content,FFZY_2009_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2009_Annual_1.txt,0,0,-1,0,-1,
FFZY,0,1848,2009,Annual Report - Annual Report,2,05/05/2009,https://www.otcmarkets.com/otcapi/company/financial-report/20933/content,FFZY_2009_Annual_2.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2009_Annual_2.txt,0,0,-1,0,-1,
FFZY,0,1848,2010,Annual Report - Annual Report,1,04/16/2010,https://www.otcmarkets.com/otcapi/company/financial-report/31018/content,FFZY_2010_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2010_Annual_1.txt,0,0,-1,0,-1,
FFZY,0,1848,2012,Annual Report - Annual Report 2011,1,07/25/2012,https://www.otcmarkets.com/otcapi/company/financial-report/86604/content,FFZY_2012_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2012_Annual_1.txt,0,0,-1,0,-1,
FFZY,0,1848,2012,Annual Report - Annual Report - 2010,2,07/25/2012,https://www.otcmarkets.com/otcapi/company/financial-report/86599/content,FFZY_2012_Annual_2.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2012_Annual_2.txt,0,0,-1,0,-1,
FFZY,0,1848,2013,Annual Report - OTC BASIC DISCLOSURE GUIDELINES,1,06/10/2013,https://www.otcmarkets.com/otcapi/company/financial-report/106159/content,FFZY_2013_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2013_Annual_1.txt,0,0,1,0,-1,
FFZY,0,1848,2013,Annual Report - Supplemental Information - Notes to Financial Statements,2,06/06/2013,https://www.otcmarkets.com/otcapi/company/financial-report/106024/content,FFZY_2013_Annual_2.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2013_Annual_2.txt,0,0,-1,0,-1,
FFZY,0,1848,2013,Annual Report - Supplemental Information - Notes to Financial Statements,3,06/06/2013,https://www.otcmarkets.com/otcapi/company/financial-report/106023/content,FFZY_2013_Annual_3.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2013_Annual_3.txt,0,0,-1,0,-1,
FFZY,0,1848,2013,Annual Report - Financial Statements,4,06/06/2013,https://www.otcmarkets.com/otcapi/company/financial-report/106022/content,FFZY_2013_Annual_4.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2013_Annual_4.txt,0,0,-1,0,-1,
FFZY,0,1848,2014,Annual Report - OTC Pink® Basic Disclosure Guidelines,1,03/31/2014,https://www.otcmarkets.com/otcapi/company/financial-report/117995/content,FFZY_2014_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2014_Annual_1.txt,0,0,1,0,-1,
FFZY,0,1848,2014,"Annual Report - For the Year ended February 28, 2014",2,03/28/2014,https://www.otcmarkets.com/otcapi/company/financial-report/117868/content,FFZY_2014_Annual_2.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2014_Annual_2.txt,0,0,-1,0,-1,
FFZY,0,1848,2015,"Annual Report - HE5 Annual Report OTC Disclosure Ending February 28th, 2015",1,05/30/2015,https://www.otcmarkets.com/otcapi/company/financial-report/139339/content,FFZY_2015_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2015_Annual_1.txt,0,0,1,0,-1,
FFZY,0,1848,2015,"Annual Report - HE-5 Annual Report: Period ending February 28th, 2015.",2,05/30/2015,https://www.otcmarkets.com/otcapi/company/financial-report/139338/content,FFZY_2015_Annual_2.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2015_Annual_2.txt,0,0,-1,0,-1,
FFZY,0,1848,2016,"Annual Report - HE-5 Annual Disclosure Report: Period ending February 29th, 2016.",1,07/29/2016,https://www.otcmarkets.com/otcapi/company/financial-report/157949/content,FFZY_2016_Annual_1.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2016_Annual_1.txt,0,0,1,0,-1,
FFZY,0,1848,2016,"Annual Report - HE-5 Annual Report: Period ending February 29th, 2016.",2,07/29/2016,https://www.otcmarkets.com/otcapi/company/financial-report/157948/content,FFZY_2016_Annual_2.pdf,"409    FANSFRENZY CORP
Name: 4, dtype: object",FFZY_2016_Annual_2.txt,0,0,-1,0,-1,
