Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 100,000,000 ", 12/31/2019," 9,331,332,.120 ", 12/31/2019,,,,,FCGD,2021,6
False, FCGD, / Common Stock, 319714200, 0.001," 9,331,332,120 ", 12/31/2021," 9,331,332,.120 ", 12/31/2021," 7,422,758,938 ", 12/31/2021, 127 , 12/31/2021,FCGD,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 100,000,000 ", 12/31/2021," 9,331,332,.120 ", 12/31/2021,,,,,FCGD,2022,1
False, FCNE, Common Stock, 350866109, $0.001," 45,000,000 "," October 31, 2021"," 11,084,658 "," October 31, 2021", 3.424.122 ," October 31, 2021", 96 ," October 31, 2021",FCNE,2022,1
False, FONE, © Common Stock, 350866109, $0.001," 45,000,000 "," October 30, 2022"," 11,084,658 "," October 30, 2022"," 2,670,658 "," October 30, 2022", 96 ," October 30, 2022",FCNE,2023,1
True,,,,, ,," 11,084,658 ",,,,,,FCNE,2023,1
False, FFZY, G@OMMON SHARES, 307251 108, 0.001," 900,000,000 "," February 28th, 2021."," 53,444,552 "," February 28th, 2021."," 9,844,826 "," February 28th, 2021.", 589 ," February 28th, 2021.",FFZY,2021,2
True, FFZY, PREFERRED SHARES, 404155 20 2, 0.001," 20,000,000 "," February 28th, 2021."," 53,444,552 "," February 28th, 2021.",,,,,FFZY,2021,2
False, FFZY, @QOMMON SHARES, 307251 108, 0.001," 900,000,000 "," February 29"", 2020."," 42,944,552 "," February 29th, 2020."," 9,844,826 "," February 29th, 2020.", 589 ," February 29th, 2020.",FFZY,2021,4
True, FFZY, PREFERRED SHARES, 404155 20 2, 0.001," 20,000,000 "," February 29th, 2020."," 42,944,552 "," February 29th, 2020.",,,,,FFZY,2021,4
False, FFZY, © COMMON SHARES, 307251 108, 0.001," 900,000,000 _ "," February 28"", 2022."," 55,9300,252 "," February 28"", 2022."," 9,844,826 "," February 28"", 2022.", 591 ," February 28"", 2022.",FFZY,2022,2
True, FFZY, PREFERRED SHARES, 404155 20 2, 0.001," 20,000,000 "," February 28"", 2022."," 55,9300,252 "," February 28"", 2022.",,,,,FFZY,2022,2
False, FHRT, Common Stock, 320488199, $1,," April 30, 2021",," April 30, 2021",," April 30, 2021", 206 ," April 30, 2021",FHRT,2021,2
False, FHRT, Common Stock, 320488199, $1,," April 30, 2022",," April 30, 2022",," April 30, 2022", 199 ," April 30, 2022",FHRT,2022,1
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31°, 2021",," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,1
True,,,,, ,,,,,,,,FLRE,2021,1
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31°, 2021",," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,4
True,,,,, ,,,,,,,,FLRE,2021,4
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2021",," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,5
True,,,,, ,,,,,,,,FLRE,2021,5
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2021",," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,6
True,,,,, ,,,,,,,,FLRE,2021,6
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2020",," August 31° , 2020"," 207,326,020 "," August 31° , 2020", 61 ," August 31° , 2020",FLRE,2021,8
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2019",," August 31° , 2019"," 207,326,020 "," August 31° , 2019", 61 ," August 31° , 2019",FLRE,2021,9
False, FLRE," | Common shares and Preferred shares Series A,B,C,D,E and F", 33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31°, 2021",," August 31%, 2022"," 207,326,020 "," August 31°, 2022", 63 , August 31°': 2022,FLRE,2022,1
True,,,,, ,,,,,,,,FLRE,2022,1
False, FONU, | Common Shares, 30255C201, $0.001," 20,000,000,000 ", 09/30/2021," 2,906,362,851 ", 09/30/2021," 1,123,088.488 _", 09/30/2021, 426 _, 09/30/2021,FONU,2021,1
False, FONU, | Common Shares, 30255C201, $0.001," 5,000,000,000 ", 09/30/2020," 1,155,809,888 ", 09/30/2020," 1.123,088.488 ", 09/30/2020, 426 , 09/30/2020,FONU,2021,2
True, N/A, Series A Preferred, N/A, $0.001, 0 , 09/30/2020," 1,155,809,888 ", 09/30/2020,,,,,FONU,2021,2
False, FONU, - Common Shares, 30255C201, $0.001," 39,999,993.746 ", 9/30/2022," 25,732.411,563 ", 9/30/2022," 25,699,894,939 ", 9/30/2022, 304 , 9/30/2022,FONU,2022,1
False, FRMA, Common, 31832R109, $.001," 400,000,000 ", 12/31/2020," 162,145,696 ", 12/31/2020," 61,783,464 ", 12/31/2020, 268 , 12/31/2020,FRMA,2021,3
False, FRMA, Common, 31832R109, $.001," 500,000,000 ", 12/31/2021," 288,727,952 ", 12/31/2021," 61,783,464 ", 12/31/2021, 289 , 12/31/2021,FRMA,2022,1
False, GAMN, Common Stock, 38982Q203, $0.001 par value," 100,000,000 ", 06-21-2021," 7,630,747 = ", 06-21-2021," 1,034,030 ", 06-21-2021, 518 , 06-21-2021,GAMN,2021,2
False, GAMN, Common Stock, 389820203, $0.001 par value," 100,000,000 __"," March 25,2022"," 7,630,747 "," March 25,2022"," 1,034,030 "," March 25,2022", 518 ," March 25,2022",GAMN,2022,1
False, GASE, Common Stock, 0001539574, $0.0001," 200,000,000 "," December 31, 2020"," 51,592,896 "," December 31, 2020"," 19,229,456 "," December 31, 2020"," 51,592,896 "," September 22,2020",GASE,2021,1
True,,,,, ,," 51,592,896 ",,,,,,GASE,2021,1
False, GASE, Common Stock, 0001539574, $0.0001," 200,000,000 "," December 31, 2019"," 51,592,896 "," December 31, 2019"," 19,229,456 "," December 31, 2019"," 51,592,896 "," September 29, 2021",GASE,2021,2
True,,,,, ,," 51,592,896 ",,,,,,GASE,2021,2
False, GASE, Common Stock, 0001539574, $0.0001," 200,000,000 "," December 31, 2020"," 51,592,896 "," December 31, 2020"," 19,229,456 "," December 31, 2020"," 51,592,896 "," September 22,2020",GASE,2021,3
True,,,,, ,," 51,592,896 ",,,,,,GASE,2021,3
False, GASE, Common Stock, 0001539574, $0.0001," 200,000,000 "," December 31, 2021"," 51,592,896 "," December 31, 2021"," 19,229,456 "," December 31, 2021"," 51,592,896 "," March 30, 2022",GASE,2022,1
False, GBGD, Common, 37933T308, $0.001," 389,730 ", 12/31/2020," 389,730 ", 12/31/2020," 80,543 ", 12/31/2020, 263 , 12/31/2020,GBGD,2021,2
False, GBGD, _ Common, 37933T308, $0.001," 1,000,000 ", 12/31/2021," 1,000,000 ", 12/31/2021," 80,543 ", 12/31/2021, 263 , 12/31/2021,GBGD,2022,2
False, GBGD, © Common, 37933T308, $0.001," 1,000,000 ", 12/31/2021," 1,000,000 ", 12/31/2021," 80,543 ", 12/31/2021, 263 , 12/31/2021,GBGD,2022,3
True,,,,, ,," 1,000,000 ",,,,,,GBGD,2022,3
False, GDVM, Common, 378974307, $0.0000001," 6,000,000,000 "," December 31, 2020"," 4,114,387,836 "," December 31, 2019"," 324,744,968 "," December 31, 2020"," 1,003 "," December 31, 2020",GDVM,2021,1
True,,,,, ,," 4,114,387,836 ",,,,,,GDVM,2021,1
False, GDVM, © Common, 378974307, $0.0000001," 6,000,000,000 "," December 31, 2021"," 4,114,387,836 "," December 31, 2021"," 324,744,968 "," December 31, 2021"," 1,003 "," December 31, 2021",GDVM,2022,1
True,,,,, ,," 4,114,387,836 ",,,,,,GDVM,2022,1
False, GEGP, © Common, 38059X206, .0001, 29.000.000.000 ," January 31, 2021"," 9.181,501,513 "," January 31, 2021", 4.526.775.7777 ," January 31, 2021", 100 ," January 31, 2021",GEGP,2021,1
True, N/A, Preferred Series A, N/A, $0, 5.000.000 ," January 31, 2021"," 9.181,501,513 "," January 31, 2021",,,,,GEGP,2021,1
True, N/A, Preferred Series B, N/A, $1.00, 75.000 ," January 31, 2021"," 9.181,501,513 "," January 31, 2021",,,,,GEGP,2021,1
False, GEGP, © Common, 38059X206, .0001, 29.000.000.000 ," January 31, 2020"," 9.181,501,513 "," January 31, 2020", 4.526.775.7777 ," January 31, 2020", 100 ," January 31, 2020",GEGP,2021,2
True, N/A, Preferred Series A, N/A, $0, 5.000.000 ," January 31, 2020"," 9.181,501,513 "," January 31, 2020",,,,,GEGP,2021,2
True, N/A, Preferred Series B, N/A, $1.00, 75.000 ," January 31, 2020"," 9.181,501,513 "," January 31, 2020",,,,,GEGP,2021,2
False, GERS, Common, 39571U605, $0.0001," 2,500,000,000 "," December 31, 2020"," 20,060,334 "," December 31, 2020"," 20,060,334 "," December 31, 2020", 136 ," December 31, 2020",GERS,2021,3
False, GERS, Common, 39571U605, $0.0001," 2,500,000,000 "," December 31, 2021"," 20,060,334 "," December 31, 2021"," 20,060,334 "," December 31, 2021", 136 ," December 31, 2021",GERS,2022,1
True, Not applicable, Not applicable, Not applicable, Not applicable, Not applicable , Not applicable," 20,060,334 ", Not applicable,,,,,GERS,2022,1
False, GGSM, Common Stock, 380485102, 0.0001," 1,998,000,000 "," January 31, 2020"," 1,041,060,034 "," January 31, 2020"," 1,011,253,784 "," January 31, 2020", 234 ," January 31, 2020",GGSM,2021,1
True, GGSM, Preferred A,, .0001," 2,000,000 "," January 31, 2020"," 1,041,060,034 "," January 31, 2020",,,,,GGSM,2021,1
False, GGSM, © Common Stock, 380485102, 0.0001," 1,998.000.000 "," September 23, 2021"," 1.181,060,034 "," September 23, 2021"," 1,081,253.784 "," September 23, 2021", 234 ," September 23, 2021",GGSM,2021,2
False, GGSM, Common Stock, 380485102, 0.0001," 3,500,000,000"," January_31, 2022"," 1,258,167,877 "," January_31, 2022"," 1,081,253,784 "," January_31, 2022", 33 ," January 31, 2022",GGSM,2022,1
True, GGSM, Preferred A,, .0001," 2,000,000 "," January_31, 2022"," 1,258,167,877 "," January_31, 2022",,,,,GGSM,2022,1
True, GGSM," Preferred A,B,C",, .0001," 32,004,000 "," January_31, 2022"," 1,258,167,877 "," January_31, 2022",,,,,GGSM,2022,1
True,,,,, ,,,,,,,,GIFX,2022,1
True,,,,, ,,,,,,,,GIFX,2022,3
False, GMZP, © Common Stock, 368667200, 0.001," 6,300,000,000 ", 12/31/2020," 6,101,624,694 ", 12/31/2020," 901,624,694 ", 12/31/2020, 121 , 12/31/2020,GMZP,2021,2
False, GMZP, Common Stock, 368667200, 0.001," 6,300,000,000 ", 12/31/2019," 6,101,624,694 ", 12/31/2019," 901,624,694 ", 12/31/2019, 121 , 12/31/2019,GMZP,2021,3
False, GMZP, © Common Stock, 368667200, 0.001," 6,300,000,000 ", 12/31/2021," 6,101,624,694 ", 12/31/2021," 901,624,694 ", 12/31/2021, 121 , 12/31/2021,GMZP,2022,1
False, GMZP, | Common Stock, 368667200, 0.001," 6,300,000,000 ", 12/31/2022," 818,994,694 ", 12/31/2022," 816,042,535 ", 12/31/2022, 121 , 12/31/2022,GMZP,2023,1
False, GOGR, © Common Stock, 38016U105, $0.001," 125,000,000 ", 12/31/2020," 53,763,358  ", 12/31/2020," 53,763,358 ", 12/31/2020, 230 ~=, 12/31/2020,GOGR,2021,1
True, wenn, Preferred Stock, N/A, $0.001," 25,000,000 ", 12/31/2020," 53,763,358  ", 12/31/2020,,,,,GOGR,2021,1
False, GOGR,, 38016U105, $0.001," 125,000,000 ", 12/31/2021," 59,729,358  ", 12/31/2021," 59,729,358 ", 12/31/2021, 230 = , 12/31/2021,GOGR,2022,3
False, GOGR, © Common Stock, 38016U105, $0.001," 125,000,000 ", 12/31/2021," 59,729,358  ", 12/31/2021," 59,729,358 ", 12/31/2021, 230 ~=, 12/31/2021,GOGR,2022,4
True, enn, Preferred Stock, N/A, $0.001," 25,000,000 ", 12/31/2021," 59,729,358  ", 12/31/2021,,,,,GOGR,2022,4
False, GRCU, Common, 393007 109, $.001," 2,000,000,000 "," December 31, 2019"," 1,020,586,818 "," December 31, 2019"," 917,086,818 "," December 31, 2019", 326 ," December 31, 2019",GRCU,2020,2
False, GRCU, © Common, 393007 109, $.001," 2,000,000,000 "," December 31, 2020"," 1,070,586,818 "," December 31, 2020",," December 31, 2020",," December 31, 2020",GRCU,2021,2
False, GRHY, © Common Stock, 393058 102, 0.001," 150,000,000 "," August 27, 2021"," 151,502 "," August 27, 2021"," 41,479 "," August 27, 2021", 97 ," August 27, 2021",GRHY,2021,1
False, GRHY, © Common Stock, 393058 102, 0.001," 150,000,000 "," March 31, 2022"," 53,151,502 "," March 31, 2022",," March 31, 2022",," March 31, 2022",GRHY,2022,1
False, GRNE, Common, 36257K109, $0.001," 750,000,000 "," April 30, 2021"," 279,990,976 "," April 30, 2021"," 222,948,473 "," April 30, 2021", 40 ," April 30, 2021",GRNF,2021,1
False, GRNE, Common, 36257K109, $0.001," 750,000,000 "," April 30, 2020"," 249,843,977 "," April 30, 2020"," 192,801,474 "," April 30, 2020", 40 ," April 30, 2020",GRNF,2021,2
True,,,,, ,," 249,843,977 ",,,,,,GRNF,2021,2
False, GRNF, Common, 36257K109, $0.001," 750,000,000 "," April 30, 2022"," 279,990,976 "," April 30, 2022"," 57,042,503 "," April 30, 2022", 40 ," April 30, 2022",GRNF,2022,1
True,,,,, ,," 279,990,976 ",,,,,,GRNF,2022,1
False, GRNF, Common, 36257K109, $0.001," 750,000,000 "," April 30, 2022"," 279,990,976 "," April 30, 2022"," 57,042,503 "," April 30, 2022", 40 ," April 30, 2022",GRNF,2022,2
True,,,,, ,," 279,990,976 ",,,,,,GRNF,2022,2
False, GRVE, Common, 053467205, $0.001," 200,000,000 "," March 31, 2021"," 37,793,062 "," March 31, 2021"," 4,967,508 "," March 31, 2021", 825 ," March 31, 2021",GRVE,2021,3
True,,,,, ,," 37,793,062 ",,,,,,GRVE,2021,3
False, GRVE, Common, 053467205, $0.001," 200,000,000 "," March 31, 2020"," 29,393,062 "," March 31, 2020"," 4,967.58 "," March 31, 2020", 825 ," March 31, 2020",GRVE,2021,5
True,,,,, ,," 29,393,062 ",,,,,,GRVE,2021,5
False, GRVE, Common, 053467205, $0.001," 200,000,000 "," March 31, 2022"," 49,193,062 "," March 31, 2022"," 4,967,508 "," March 31, 2022", 718 ," March 31, 2022",GRVE,2022,2
True,,,,, ,," 49,193,062 ",,,,,,GRVE,2022,2
False, GSAC, Common Stock, 368533105, $0.01," 500,000,000 ", 12/31/2020," 499,993,540 ", 12/31/2020,, 12/31/2020,, 12/23/2020,GSAC,2021,1
False, GSDT, © Common Stock, 36263B 101, $0.0001," 2,000,000,000 ", 12/31/2020," 194,845 ", 12/31/2020," 81,931 ", 12/31/2020, 268 , 12/31/2020,GSDT,2021,1
False, GSDT, © Common Stock, 36263B 101, $0.0001," 2,000,000,000 ", 12/31/2019," 1,941,618,910 ", 12/31/2019," 813,691,267 ", 12/31/2019, 268 , 12/31/2019,GSDT,2021,2
False, GSDT, |. Common Stock, 36263B 101, $0.0001," 2,000,000,000 "," December 31, 2021"," 1,500,194,845 "," December 31, 2021"," 81,931 "," December 31, 2021", 269 ," December 31, 2021",GSDT,2022,1
False, GYGC, Common Stock, 403528102, 0.001," 500,000,000 ", 12/31/2020," 199,289,003 ", 12/31/2020," 74,713,269 ", 12/31/2020, 141 , 12/31/2020,GYGC,2021,1
False, GYGC, Common Stock, 403528102, 0.001," 500,000,000 ", 12/31/2019," 199,289,003 ", 12/31/2019," 74,713,269 ", 12/31/2019, 141 , 12/31/2019,GYGC,2021,2
False, GYGC, Common Stock, 403528102, 0.001," 500,000,000 ", 12/31/2021," 199,289,003 ", 12/31/2021," 74,713,269 ", 12/31/2021, 141 , 12/31/2021,GYGC,2022,1
True, N/A, Series A Convertible Preferred Stock, N/A, N/A," 1,000,000 ", 12/31/2021," 199,289,003 ", 12/31/2021,,,,,GYGC,2022,1
False, HDII, © Common, 44914V104, .00001," 150,000,000 "," December 31, 2019"," 136,813,921 "," December 31, 2019"," 121,842,073 "," December 31, 2019", 150 ," December 31, 2019",HDII,2020,1
True, HDI, Preferred, 44914V104, 001," 3,000,000 "," December 31, 2019"," 136,813,921 "," December 31, 2019",,,,,HDII,2020,1
False, HDII, © Common, 44914V104, .00001," 1,000,000,000 ", 12-31-20," 149,182,060 ", 12-31-20," 124,353,173 ", 12-31-20, 166 , 12-31-20,HDII,2021,1
True, HDI, Preferred A, 44914V104, .001," 3,000,000 ", 12-31-20," 149,182,060 ", 12-31-20,,,,,HDII,2021,1
False, HDII, © Common, 44914V104, .00001," 1,000,000,000 ", 12-31-20," 149,182,060 ", 12-31-20," 124,353,173 ", 12-31-20, 166 , 12-31-20,HDII,2021,2
True, HDI, Preferred A, 44914V104, .001," 3,000,000 ", 12-31-20," 149,182,060 ", 12-31-20,,,,,HDII,2021,2
False, HDII, © Common, 44914V104, .00001," 150,000,000 "," December 31, 2019"," 136,813,921 "," December 31, 2019"," 121,842,073 "," December 31, 2019", 150 ," December 31, 2019",HDII,2021,3
True, HDI, Preferred, 44914V104, 001," 3,000,000 "," December 31, 2019"," 136,813,921 "," December 31, 2019",,,,,HDII,2021,3
False, HDII, © Common, 44914V104, .00001," 1,000,000,000 ", 12-31-21," 213,087,960 ", 12-31-21," 124,353,173 ", 12-31-21, 166 , 12-31-21,HDII,2022,1
True, HDI, Preferred A, 44914V104, .001," 3,000,000 ", 12-31-21," 213,087,960 ", 12-31-21,,,,,HDII,2022,1
False, HENI, Common, 885793109, $0.00," 50,000,000 ", 12/31/2020," 21,901,995 ", 12/31/2020," 9,243,577 ", 12/31/2020, 125 , 12/31/2020,HENI,2021,1
True, NA, Convertible Preferred, NA, $0.00," 25,000,000 ", 12/31/2020," 21,901,995 ", 12/31/2020,,,,,HENI,2021,1
True, NA, Super Voting Preferred, NA, $0.001, 0 , 12/31/2020," 21,901,995 ", 12/31/2020,,,,,HENI,2021,1
False, HENI, Common, 885793109, $0.00," 50,000,000 ", 12/31/2019," 21,901,995 ", 12/31/2019," 9,243,577 ", 12/31/2019, 125 , 12/31/2019,HENI,2021,2
True, NA, Convertible Preferred, NA, $0.00," 25,000,000 ", 12/31/2019," 21,901,995 ", 12/31/2019,,,,,HENI,2021,2
True, NA, Super Voting Preferred, NA, $0.001, 0 , 12/31/2019," 21,901,995 ", 12/31/2019,,,,,HENI,2021,2
False, HENI, Common, 885793109, $0.001," 50,000,000 ", 12/31/2021," 50,000,000 ", 12/31/2021," 9,243,577 ", 12/31/2021, 125 , 12/31/2021,HENI,2022,1
True, NA, Convertible Preferred, NA, $0.00," 25,000,000 ", 12/31/2021," 50,000,000 ", 12/31/2021,,,,,HENI,2022,1
True, NA, 2021 Series A Preferred, NA, $0.001, 10 , 12/31/2021," 50,000,000 ", 12/31/2021,,,,,HENI,2022,1
False, HERB, © Common, 98508U104, $1," 800,000,000 ", July/06/2021," 157,165,783 ", July/06/2021," 14,012,409 ", July/06/2021, 331 , July/06/2021,HERB,2021,1
True,,,,, ,," 157,165,783 ",,,,,,HERB,2021,1
False, HERB, © Common, 98508U104, $1," 800,000,000 ", July/06/2021," 157,165,783 ", July/06/2021," 14,012,409 ", July/06/2021, 331 , July/06/2021,HERB,2021,2
True,,,,, ,," 157,165,783 ",,,,,,HERB,2021,2
False, HERB, | Common, 98508U 104, $1," 800,000,000 ", December /31/ 2021, 157.165.783 , December /31/ 2021," 14,012,409 ", December /31/ 2021, 331 , December/31/2021,HERB,2022,1
True,,,,, ,,,,,,,,HPIL,2021,1
True,,,,, ,,,,,,,,HPIL,2021,2
True,,,,, ,,,,,,,,HPIL,2021,3
True,,,,, ,,,,,,,,HPIL,2021,6
False, HXBM, © Common Stock, 423287507, $0.001," 2,000,000 "," June 25, 2021 (proxy date of record)"," 205,371 "," June 25, 2021 (proxy date of record)",," June 25, 2021 (proxy date of record)",," June 25, 2021 (proxy date of record)",HXBM,2021,1
False, HXBM, © Common Stock, 423287507, $0.001," 2,000,000 "," June 28, 2022"," 224,708 "," June 28, 2022",," June 28, 2022 (proxy date of record)",," June 28, 2022 (proxy date of record)",HXBM,2022,2
False, HXBM, © Common Stock, 423287507, $0.001," 2,000,000 "," December 31, 2021"," 224,708 "," December 31, 2021"," 94,981 "," December 31, 2021", 216 ," June 25, 2021 (proxy date of record)",HXBM,2022,3
False, HYDI, © Common Stock, 449001106, -No Par Value-," 15,000,000 ", 06/30/2022," 4,772,318 ", 06/30/2022," 2,110,737 ", 06/30/2022, 152 , 06/30/2022,HYDI,2022,1
False,,,,,,,,,,,,,ICOA,2021,1
False, ICOA, - Common Shares, 449 292 309, 0.0001," 10,000,000,000 "," December 31, 2019"," 8,483.415,755 "," December 31, 2019"," 5,961,446,.555 "," December 31, 2019", 290 ," December 31, 2019",ICOA,2021,2
True, ICOA, Preferred A,, 0.0001," 2,100,000 "," December 31, 2019"," 8,483.415,755 "," December 31, 2019",,,,,ICOA,2021,2
True, ICOA, Preferred B,, 0.0001," 25,000,000 "," December 31, 2019"," 8,483.415,755 "," December 31, 2019",,,,,ICOA,2021,2
True, ICOA, Preferred C,, 0.0001," 20,000,000 "," December 31, 2019"," 8,483.415,755 "," December 31, 2019",,,,,ICOA,2021,2
False, ICOA, - Common Shares, 449 292 309, 0.0001," 10,000,000,000 "," December 31, 2018"," 8,483.415,755 "," December 31, 2018"," 5,961,446,.555 "," December 31, 2018", 290 ," December 31, 2018",ICOA,2021,3
True, ICOA, Preferred A,, 0.0001," 2,100,000 "," December 31, 2018"," 8,483.415,755 "," December 31, 2018",,,,,ICOA,2021,3
True, ICOA, Preferred B,, 0.0001," 25,000,000 "," December 31, 2018"," 8,483.415,755 "," December 31, 2018",,,,,ICOA,2021,3
True, ICOA, Preferred C,, 0.0001," 20,000,000 "," December 31, 2018"," 8,483.415,755 "," December 31, 2018",,,,,ICOA,2021,3
False, ICOA, _GOMMON SHARES, 442292309, $ 0.0001," 10,000,000,000 ", 12/31/2021," 5,983,415,755 ", 12/31/2021," 5,094,974,935 ", 12/31/2021, 102 , 12/31/2021,ICOA,2022,1
False, DGC, Common, 4516J309, $.00001," 25,000,000,000 ", 12/31/2020," 22,419,584,760 ", 12/31/2020," 5,538,512,509 _", 12/31/2020, 1575 , 1231/2020,IDGC,2021,1
