Agent Name,Phone,Email,Address,ID,Submission Year,Submission Year File Number,file,Link
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 15500 Roosevelt Blvd, Suite 104, Clearwater, Florida 33760",FLRE,2021,9,FLRE_2021_Annual_9.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303155/content
 Securities Transfer Corporation,4696330101,info@stctransfer.com," 15500 Roosevelt Blvd, Suite 104, Clearwater, Florida 33760",FLRE,2022,1,FLRE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/350076/content
" Liberty Stock Transfer, Inc.",(732)3720707,info@@libertystocktransfer.com," 788 Shrewsbury Ave., Suite 2163, Tinton Falls, NJ 07724",FONU,2021,1,FONU_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312047/content
" Liberty Stock Transfer, Inc.",(732)3720707,info@@libertystocktransfer.com," 1041 Highway 36, Suite 310, Atlantic Highlands, NJ 07716",FONU,2021,2,FONU_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304703/content
" Liberty Stock Transfer, Inc.",(732)3720707,info@@libertystocktransfer.com," 788 Shrewsbury Ave., Suite 2163, Tinton Falls, NJ 07724",FONU,2022,1,FONU_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/352781/content
 EQ Shareowner Services,6513062904,chad.dolton@equiniti.com," 1110 Centre Pointe Curve Suite 101 Mendota Heights, MN 55120",FRMA,2021,3,FRMA_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304226/content
 EQ Shareowner Services,6513062904,chad.dolton@equiniti.com," 1110 Centre Pointe Curve Suite 101 Mendota Heights, MN 55120",FRMA,2022,1,FRMA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327589/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214",GACR,2022,1,GACR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328673/content
 Issuer Direct Corporation,8012729294,www.issuerdiredt.com," 1981 East Murray Holladay Road, Suite 100",GAMN,2021,2,GAMN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302794/content
 Issuer Direct Corporation,8012729294,www.issuerdiredt.com," 1981 East Murray Holladay Road, Suite 100",GAMN,2022,1,GAMN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325546/content
" Global Transfer, LLC",8133444490,mt@globextransfer.com," 780 Deltona Blvd., Suite 202 Deltona, FL 32725",GASE,2021,1,GASE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307574/content
" Global Transfer, LLC",8133444490,mt@globextransfer.com," 780 Deltona Blvd., Suite 202 Deltona, FL 32725",GASE,2021,2,GASE_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305099/content
" Global Transfer, LLC",8133444490,mt@globextransfer.com," 780 Deltona Blvd., Suite 202 Deltona, FL 32725",GASE,2021,3,GASE_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304035/content
" Global Transfer, LLC",8133444490,mt@qlobextransfer.com," 780 Deltona Blvd., Suite 202 Deltona, FL 32725",GASE,2022,1,GASE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325507/content
 Pacific Stock Transfer Company,8007857782,info@pacificstocktransfer.com," 6725 Via Austi Pkwy #300, Las Vegas, NV 89119",GBGD,2021,2,GBGD_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300379/content
 Pacific Stock Transfer Company,8007857782,info@pacificstocktransfer.com," 6725 Via Austi Pkwy #300, Las Vegas, NV 89119",GBGD,2022,2,GBGD_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/330168/content
 Pacific Stock Transfer Company,8007857782,info@pacificstocktransfer.com," 6725 Via Austi Pkwy #300, Las Vegas, NV 89119",GBGD,2022,3,GBGD_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329971/content
 AST Relationship Management,718.921.8300ext.6449,vcirone@astfinancial.com," 6201 15th Avenue | Brooklyn, NY 11219",GCLT,2023,1,GCLT_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359051/content
 Pacific Stock Transfer Company,7023613033,info@pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",GDVM,2021,1,GDVM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302356/content
 Pacific Stock Transfer Company,7023613033,info@pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",GDVM,2022,1,GDVM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325690/content
 rities Transfer Corporation,40101,N/A, 2901N. Dallas Parkway #380,GEGP,2021,1,GEGP_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304735/content
 rities Transfer Corporation,40101,N/A, 2901N. Dallas Parkway #380,GEGP,2021,2,GEGP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304734/content
 Securities Transfer Corporation,(469)6330101,N/A, 2901 N. Dallas Parkway #380,GEGP,2022,2,GEGP_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332116/content
" Direct Transfer, LLC, a subsidiary of Issuer Direct Corporation","1GlenwoodAve,Suite1001",Krista.Riley@issuerdirect.com," 1981 Murray Holladay Rd Suite 100, Salt Lake City, Utah 84117",GERS,2021,3,GERS_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302729/content
" Direct Transfer, LLC, a subsidiary of Issuer Direct Corporation","1GlenwoodAve,Suite1001",Krista.Riley@issuerdirect.com," 1981 Murray Holladay Rd Suite 100, Salt Lake City, Utah 84117",GERS,2022,1,GERS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331684/content
 Securities Transfer Corporation,(469)6330101,dzheng@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",GGSM,2021,1,GGSM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314489/content
 Securities Transfer Corporation,(469)6330101,dzheng@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",GGSM,2021,2,GGSM_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304199/content
 Securities Transfer Corporation,(469)6330101,dzheng@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas 75093",GGSM,2022,1,GGSM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/322813/content
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",GMZP,2021,2,GMZP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297543/content
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",GMZP,2021,3,GMZP_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297541/content
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",GMZP,2022,1,GMZP_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317781/content
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",GMZP,2023,1,GMZP_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357333/content
" Direct Transfer, LLC.",(919)7442722,info@issuerdirect.com," 1 Glenwood Ave., Ste 1001",GOGR,2021,1,GOGR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301907/content
" Direct Transfer, LLC.",(919)7442722,info@issuerdirect.com," 1 Glenwood Ave., Ste 1001",GOGR,2022,3,GOGR_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329589/content
" Direct Transfer, LLC.",(919)7442722,info@issuerdirect.com," 1 Glenwood Ave., Ste 1001",GOGR,2022,4,GOGR_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323876/content
 Pacific Stock Transfer Company,(800)7857782,info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",GRCU,2021,2,GRCU_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301841/content
 Mountain Share Transfer LLC,3034601149,service@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Atlanta GA 30339",GRHY,2022,1,GRHY_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327783/content
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",GYGC,2021,1,GYGC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293268/content
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",GYGC,2021,2,GYGC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293267/content
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",GYGC,2022,1,GYGC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324543/content
 Action Stock Transfer Inc.,8012741088,JusteeneBlankenshipjb@actionstocktransfer.com," 2469 E. Fort Union Boulevard, Suite 214, Salt Lake City, UT 84121",HDII,2021,1,HDII_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305576/content
 Action Stock Transfer Inc.,8012741088,JusteeneBlankenshipjb@actionstocktransfer.com," 2469 E. Fort Union Boulevard, Suite 214, Salt Lake City, UT 84121",HDII,2021,2,HDII_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305466/content
 Action Stock Transfer Inc.,8012741088,JusteeneBlankenshipjb@actionstocktransfer.com," 2469 E. Fort Union Boulevard, Suite 214, Salt Lake City, UT 84121",HDII,2022,1,HDII_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324072/content
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214",HENI,2021,1,HENI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298146/content
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214",HENI,2021,2,HENI_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298145/content
 Action Stock Transfer,(801)2741088,jb@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214",HENI,2022,1,HENI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332064/content
 Securities Transfer Corporation,4696330101,stc@stctransfer.com, 2901 N. Dallas Parkway,HENI,2023,1,HENI_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360045/content
" Transfer Online, Inc.",503.227.2950,carolyn@transferonline.com," 444 SW 5th Ave,Portland, OR 97204",HERB,2021,1,HERB_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305180/content
" Transfer Online, Inc.",503.227.2950,carolyn@transferonline.com," 444 SW 5th Ave,Portland, OR 97204",HERB,2021,2,HERB_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304061/content
" Transfer Online, Inc.",503.227.2950,carolyn@transferonline.com," 444 SW 5th Ave,Portland, OR 97204",HERB,2022,1,HERB_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/321685/content
" Olde Monmouth Stock Transfer Co., Inc.",7328722727,Matt@oldemonmouth.com," 200 Memorial Parkway Atlantic Highlands, NJ 07716",HMPQ,2021,1,HMPQ_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295518/content
 Olde Monmouth Stock Transfer Co.. Inc.,(732)8722727,Email:matt@oldemonmouth.com," 200 Memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2021,1,HPIL_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/310147/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 Memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2021,2,HPIL_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307260/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,Email:matt@oldemonmouth.com," 200 Memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2021,3,HPIL_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307236/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,Email:matt@oldemonmouth.com," 200 Memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2021,6,HPIL_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303074/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memonal Parkway, Atlantic Highlands, NJ 07716",HPIL,2021,7,HPIL_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303070/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2022,1,HPIL_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329858/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2022,2,HPIL_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328755/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2022,3,HPIL_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328754/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2022,4,HPIL_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326282/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2022,9,HPIL_2022_Annual_9.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318815/content
" Olde Monmouth Stock Transfer Co., Inc.",(732)8722727,matt@oldemonmouth.com," 200 memorial Parkway, Atlantic Highlands, NJ 07716",HPIL,2022,10,HPIL_2022_Annual_10.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318814/content
" Broadridge Corporate Issuer Solutions, Inc.",2136609548,Stephanie.Manzanares@broadridge.com," 51 Mercedes Way | Edgewood, NY _117171USA",HXBM,2022,3,HXBM_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329010/content
" Signature Stock Transfer, Inc.",9726124120,info@signaturestocktransfer.com," 14673 Midway Road, Suite #220",ICOA,2021,1,ICOA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301779/content
" Signature Stock Transfer, Inc.",9726124120,info@sinaturestoctransfer.com," 14673 idway oad, Suite 220",ICOA,2021,2,ICOA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301778/content
" Signature Stock Transfer, Inc.",9726124120,info@signaturestocktransfer.com," 14673 Midway Road, Suite #220",ICOA,2021,3,ICOA_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301776/content
 Securities Transfer Corp.,4696330101,www.stctransfer.com," 2901 Dallas Pkwy. Ste. 380, Plano, TX 75093",IDGC,2021,1,IDGC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305228/content
 Securities Transfer Corp.,4696330101,www.stctransfer.com," 2901 Dallas Pkwy. Ste. 380, Plano, TX 75093",IDGC,2021,3,IDGC_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301714/content
 Securities Transfer Corp.,4696330101,www.stctransfer.com," 2901 Dallas Pkwy. Ste. 380, Plano, TX 75093",IDGC,2022,2,IDGC_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323760/content
 Continental Stock Transfer & Trust Co.,(212)8455226,mvaz@continentalstock.com," 1 State Street, 30th Floor New York, NY 10004",IDIG,2022,1,IDIG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/354431/content
 iEntertainment Network Inc.,9192384090,CustomerService@IENT.com," 100 Club Drive, Suite 203, Burnsville, NC, 28714",IENT,2021,1,IENT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/315978/content
 iEntertainment Network Inc.,9192384090,CustomerService@IENT.com," 100 Club Drive, Suite 203, Burnsville, NC, 28714",IENT,2021,2,IENT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/315977/content
 iEntertainment Network Inc.,9192384090,CustomerService@IENT.com," 100 Club Drive, Suite 203, Burnsville, NC, 28714",IENT,2021,3,IENT_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311151/content
 iEntertainment Network Inc.,9192384090,CustomerService@IENT.com," 100 Club Drive, Suite 203, Burnsville, NC, 28714",IENT,2021,4,IENT_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311149/content
 iEntertainment Network Inc.,9192384090,CustomerService@IENT.com," 100 Club Drive, Suite 203, Burnsville, NC, 28714",IENT,2022,1,IENT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326009/content
 iEntertainment Network Inc.,9192384090,CustomerService@IENT.com," 100 Club Drive, Suite 203, Burnsville, NC, 28714",IENT,2022,2,IENT_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323603/content
 Vstock Transfer,(212)8288436,info@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",IFAN,2021,1,IFAN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294936/content
 Vstock Transfer,(212)8288436,info@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",IFAN,2021,2,IFAN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294933/content
 Vstock Transfer,(212)8288436,info@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",IFAN,2022,1,IFAN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/319933/content
 Vstock Transfer,(212)8288436,info@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY",IFAN,2022,2,IFAN_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317186/content
 Pacific Stock Transfer Company,7023613033,Luke@pacificstocktransfer.com," 6725 Via Austi Pkwy, ste 300, Las Vegas, NV 89119",IFUS,2021,2,IFUS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301813/content
 Pacific Stock Transfer Company,7023613033,Luke@pacificstocktransfer.com," 6725 Via Austi Pkwy, ste 300, Las Vegas, NV 89119",IFUS,2021,3,IFUS_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301812/content
