Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number,file,Link
False, TLIF,CommonStock,888847101, $0.001,," March 31, 2020"," 100,019,840 "," March 31, 2020"," 48,113,898 "," March 31, 2020", 336 ," March 31, 2020",TLIF,2021,2,TLIF_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303678/content
False, TLIF,CommonStock,888847101, $0.0001,," March 31, 2021"," 100,019,840 "," March 31, 2021"," 48,113,898 "," March 31, 2021", 336 ," March 31, 2021",TLIF,2021,3,TLIF_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303588/content
False, TLIF,CommonStock,888847101, $0.001,," August 31, 2022"," 126,157,992 "," August 31, 2022"," 11,004,279 "," August 31, 2022", 341 ," August 31, 2022",TLIF,2022,1,TLIF_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/356012/content
False, TMXN,CommonStock,89622C203, 0.001,, 12/31/2020," 466,844,058 ", 12/31/2020," 214,874,862 ", 12/31/2020, 104 , 12/31/2020,TMXN,2021,1,TMXN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301726/content
False, TMXN,CommonStock,89622C203, 0.001,, 12/31/2019," 466,844,058 ", 12/31/2019," 214,874,862 ", 12/31/2019, 104 , 12/31/2019,TMXN,2021,2,TMXN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301725/content
False, TMXN,CommonStock,89622C203, 0.001,, 12/31/2021," 466,844,058 ", 12/31/2021," 214,874,862 ", 12/31/2021, 104 , 12/31/2021,TMXN,2022,1,TMXN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324237/content
False,,,,,,,,,,,,,TMXN,2023,1,TMXN_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361554/content
False,,,,,,,,,,,,,TMXN,2023,2,TMXN_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361397/content
False,,,,,,,,,,,,,TMXN,2023,3,TMXN_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361313/content
False, TMXN,CommonStock,89622C203, 0.001,, 12/31/2022," 266,844,058 ", 12/31/2022,, 12/31/2022, 104 ,,TMXN,2023,4,TMXN_2023_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361307/content
False,,,,,,,,,,,,,TNBI,2021,3,TNBI_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/292800/content
False,,,,,,,,,,,,,TNBI,2021,4,TNBI_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/292799/content
False, TNBI,CommonStock,87583Y107, 0.001,, 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2022,1,TNBI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325197/content
False, TNBI,_CommonStock,87583Y107, 0.001,, 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2022,2,TNBI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324781/content
False, TNBI,Common,87583Y107, $.001,, 12.31.22," 20,612,614 ", 12.31.22,, 12.31.22, 173 ,,TNBI,2023,1,TNBI_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358505/content
False, TNBI,Common,87583Y107, $.001,, 12.31.22," 20,612,614 ", 12.31.22,, 12.31.22, 173 ,,TNBI,2023,2,TNBI_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358388/content
False, TNBI,CommonStock,87583Y107, 0.001,, 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2023,3,TNBI_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358384/content
False, TNBI,CommonStock,87583Y107, 0.001,, 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2023,4,TNBI_2023_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357741/content
False, TONR,CommonStock,890307101, 0.0010000,, 12/31/2020," 2,793,322,966 ", 12/31/2020," 2,718,294,504 ", 12/31/2020, 263 , 12/31/2020,TONR,2021,1,TONR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302136/content
False, TONR,CommonStock,890307101, 0.0010000,, 12/31/2019," 2,793,322,966 ", 12/31/2019," 2,718,294,504 ", 12/31/2019, 263 , 12/31/2019,TONR,2021,2,TONR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302135/content
False, TONR,CommonStock,890307101, 0.0010000,, 12/31/2020," 2,793,322,966 ", 12/31/2020," 2,718,294,504 ", 12/31/2020, 263 , 12/31/2020,TONR,2021,3,TONR_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301870/content
False, TONR,CommonStock,890307101, 0.0010000,, 12/31/2019," 2,793,322,966 ", 12/31/2019," 2,718,294,504 ", 12/31/2019, 263 , 12/31/2019,TONR,2021,4,TONR_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301869/content
False, TONR,CommonStock,890307101, 0.001,, 12/31/2021," 3,148,959,837 ", 12/31/2021,,,,,TONR,2022,1,TONR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347703/content
False, TONR,CommonStock,890307101, 0.001,, 12/31/2021," 3,148,959,837 ", 12/31/2021,,,,,TONR,2022,2,TONR_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347485/content
False, TONR,CommonStock,890307101, 0.001,, 12/31/2021," 3,148,959,837 ", 12/31/2021,,,,,TONR,2022,3,TONR_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347363/content
False, TONR,CommonStock,890307101, 0.001,, 12/31/2021," 3,148,959,837 ", 12/31/2021,,,,,TONR,2022,4,TONR_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347153/content
False, TONR,CommonStock,890307101, 0.001,, 12/31/2021," 3,148,959,.837 ", 12/31/2021,,,,,TONR,2022,5,TONR_2022_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326635/content
False, TRRI,Common,89656L103, 0.00001,, 8/11/2015," 1,505,268 ", 8/11/2015," 437,062 ", 8/11/2015, 72 , 9/8/2021,TRRI,2022,1,TRRI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326633/content
False, TRRI,Common,89656L103, 0.00001,, 8/11/2015," 1,505,268 ", 8/11/2015," 437,062 ", 8/11/2015, 72 , 9/8/2021,TRRI,2022,2,TRRI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317818/content
False, TRXO,,198822108, $.001,," June 30,2021", 6.994 758 ," June 30, 2021", 336.717 ," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,1,TRXO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307178/content
False, TRXO,n,198822108, $.001,," June 30, 2021", 6.994.758 , June 30. 2021," 236,717 ", June 30. 2021, 413 ," June 30, 2021",TRXO,2021,2,TRXO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307177/content
False, TRXO,CommonStock,198822108, $.001,," June 30, 2021"," 6,994,758 "," June 30, 2021"," 336,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,3,TRXO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304441/content
False, TRXO,CommonStock,198822108, $.001,," June 30, 2021"," 6,994,758 "," June 30, 2021"," 536,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,4,TRXO_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304436/content
False, TRXO,CommonStock,198822108, $.001,," June 30, 2021"," 6,994,758 "," June 30, 2021"," 336,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,7,TRXO_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304398/content
False, TRXO,CommonStock,198822108, $.001,," June 30, 2021"," 6,994,758 "," June 30, 2021"," 336,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,10,TRXO_2021_Annual_10.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302910/content
False, TRXO,CommonStock,198822108, $.001,, 12/31/2021, 6.994.758 , 12/31/2021, 336.717 , 12/31 2021, 425 , 12/31/ 2021,TRXO,2022,2,TRXO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/342169/content
False, TSRR,,892674201, 001,, 06/30/21," 25,001,000 ", 06/30/21," 7,209,967 ", 10/19/16, 343 , 09/30/09,TSRR,2021,1,TSRR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303438/content
False, TSRR,,892674201, 001,, 06/30/21," 25,001,000 ", 06/30/21," 7,209,967 ", 10/19/16, 343 , 09/30/09,TSRR,2021,2,TSRR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/292551/content
False, TSRR,,892674201, 001,, 06/30/21," 25,001,000 ", 06/30/21," 7,209,967 ", 10/19/16, 343 , 09/30/09,TSRR,2022,1,TSRR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326862/content
False, TYTN,Common,902508209, .001,," December 31, 2020"," 37,741,416 "," December 31, 2020"," 31,220,922 "," December 31, 2020", 475 ," December 31, 2020",TYTN,2021,1,TYTN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302937/content
False, TYTN,Common,902508209, .001,," December 31, 2019"," 37,741,416 "," December 31, 2019"," 31,220,922 "," December 31, 2019", 475 ," December 31, 2019",TYTN,2021,2,TYTN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302933/content
False, TYTN,Common,902508209, .001,," December 31, 2021"," 37,741,416 "," December 31, 2021"," 31,220,922 "," December 31, 2021", 475 ," December 31, 2021",TYTN,2022,1,TYTN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325646/content
False, UBQU,CommonStock,903470102, .001,," November 30, 2019"," 9,958,572,905 "," November 30, 2019"," 9,948,572,905 "," November 30, 2019", 41 ," November 30, 2019",UBQU,2021,1,UBQU_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305838/content
False, UBQU,CommonStock,903470102, .001,," November 30, 2020"," 9,958,572,905 "," November 30, 2020"," 9,948,572,905 "," November 30, 2020", 41 ," November 30, 2020",UBQU,2021,2,UBQU_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303218/content
False, UBQU,CommonStock,903470102, .001,," November 30,2021"," 21,950,000,000 "," November 30,2021"," 21,940,000,000 "," November 30,2021", 51 ," November 30,2021",UBQU,2022,1,UBQU_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327361/content
False, UBQU,CommonStock,903470102, .001,," November 30, 2022"," 29,082,417,137 "," November 30, 2022"," 29,074,417,137 "," November 30, 2022", 53 ," November 30, 2022",UBQU,2023,1,UBQU_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360415/content
False, UNMK,Common,89678G108, 0.001,," December 31, 2020"," 25,340,538 "," December 31, 2020"," 4,447,188 "," December 31, 2020", 133 ," December 31, 2020",UNMK,2021,1,UNMK_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299280/content
False, UNMK,Common,89678G108, 0.001,," December 31, 2019"," 25,340,538 "," December 31, 2019"," 4,447,188 "," December 31, 2019", 133 ," December 31, 2019",UNMK,2021,2,UNMK_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299279/content
False, UNMK,Common,896786108, 0.001,," December 31, 2021"," 175,340,538 "," December 31, 2021"," 4,447,188 "," December 31, 2021", 131 ," December 31, 2021",UNMK,2022,1,UNMK_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/337282/content
False, UNMK,Common,896786108, 0.001,," December 31, 2021"," 175,340,538 "," December 31, 2021"," 4,447,188 "," December 31, 2021", 131 ," December 31, 2021",UNMK,2022,2,UNMK_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332637/content
False, UNMK,Common,896786108, 0.001,," December 31, 2021"," 175,340,538 "," December 31, 2021"," 4,447,188 "," December 31, 2021", 131 ," December 31, 2021",UNMK,2022,3,UNMK_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327771/content
False, USCS,CommonAStock,91730T201, 0.001,, 09/30/2021," 895,633,731 ", 09/30/2021," 635,533,531 ", 09/30/2021, 280 , 09/30/2021,USCS,2021,1,USCS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/313533/content
False, USCS,CommonAStock,91730T201, 0.001,, 09/30/2020," 895,633,731 ", 09/30/2020," 635,533,531 ", 09/30/2020, 280 , 09/30/2020,USCS,2021,2,USCS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297058/content
False, USCS,CommonAStock,91730T201, 0.001,, 09/30/2019," 895,633,731 ", 09/30/2019," 635,533,531 ", 09/30/2019, 280 , 09/30/2019,USCS,2021,3,USCS_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297057/content
False, UTRK,UniversalTrackingSolutionsIncCommonStock,267897205, $0.0001,, 8-31-21, 57.124 .373 , 8-31-21," 4,610,504 ", 8-31-21, 216 , 8-31-21,UTRK,2021,1,UTRK_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311233/content
False, UTRK,UniversalTrackingSolutionsIncCommonStock,267897205, $0.0001,, 8-31-21, 57.124 .373 , 8-31-21," 4,610,504 ", 8-31-21, 216 , 8-31-21,UTRK,2021,2,UTRK_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303845/content
False, UTRK,UniversalTrackingSolutionsIncCommonStock,267897205, $0.0001,, 8-31-21, 57.124 .373 , 8-31-21," 4,610,504 ", 8-31-21, 216 , 8-31-21,UTRK,2021,3,UTRK_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302808/content
False, UTRK,UniversalTrackingSolutionsIncCommonStock,267897205, $0.0001,, 12-31-21," 57,124,373 ", 12-31-21, 4.61 4 , 12-31-21, 216 , 12-31-21,UTRK,2022,1,UTRK_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327024/content
False, UTRK,niversalTrackinlutionsIncCommonStock,267897205, $0.0001,, 12-31-21," 57,124,373 ", 12-31-21," 4,610,504 ", 12-31-21, 216 , 12-31-21,UTRK,2022,2,UTRK_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324954/content
False, UTRX,COMMONSTOCKCLASSA,913287108, $0.0001,, 06/30/2021," 29,674,879 ", 06/30/2021," 3,743,028 ", 06/30/2021, 140 , 06/30/2021,UTRX,2021,1,UTRX_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299011/content
False, UTRX,COMMONSTOCKCLASSA,913287108, $0.0001,, 06/30/2020," 29,674,879 ", 06/30/2020," 3,743,028 ", 06/30/2020, 140 , 06/30/2020,UTRX,2021,2,UTRX_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299007/content
False, UTRX,COMMONSTOCKCLASSA,913287108, $0.0001,, 06/30/2022," 29,674,879 ", 06/30/2022," 3,743,028 ", 06/30/2022, 140 , 06/30/2022,UTRX,2022,1,UTRX_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348053/content
False, UVSS,CommonStock,911361103, .001,, 12/31/2020," 246,049,052 ", 12/31/2020," 76,836,847 ", 12/31/2020, 150 , 12/31/2020,UVSS,2021,1,UVSS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301655/content
False, UVSS,CommonStock,911361103, .001,, 12/31/2019," 246,049,052 ", 12/31/2019," 76,836,847 ", 12/31/2019, 150 , 12/31/2019,UVSS,2021,2,UVSS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301654/content
False, UVSS,CommonStock,911361103, .001,, 6/30/2022," 286,049,052 ", 6/30/2022," 76,836,847 ", 6/30/2022, 150 , 3/31/2022,UVSS,2022,1,UVSS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339163/content
False, UVSS,CommonStock,911361103, .001,, 12/31/2021," 246,049,052 ", 12/31/2021," 76,836,847 ", 12/31/2021, 150 , 12/31/2021,UVSS,2022,2,UVSS_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325541/content
False, UVSS,CommonStock,911361103, .001,, 12/31/2022," 286,049,052 ", 12/31/2022," 76,836,847 ", 12/31/2022, 150 , 12/31/2022,UVSS,2023,1,UVSS_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358636/content
False, UVSS,CommonStock,911361103, .001,, 12/31/2022," 286,049,052 ", 12/31/2022," 76,836,847 ", 12/31/2022, 150 , 12/31/2022,UVSS,2023,2,UVSS_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358635/content
False, UVSS,CommonStock,911361103, .001,, 12/31/2022," 286,049,052 ", 12/31/2022," 76,836,847 ", 12/31/2022, 150 , 12/31/2022,UVSS,2023,3,UVSS_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358301/content
False, VMTG,CommonStock,92588J105, $0.001,, 12/31/2020," 160,310,955 ", 12/31/2020," 18,247 ", 12/31/2020, 219 , 12/31/2020,VMTG,2021,1,VMTG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314794/content
False, VMTG,CommonStock,92588J105, $0.001,, 12/31/2019," 160,310,955 ", 12/31/2019," 18,247 ", 12/31/2019, 282 , 12/31/2019,VMTG,2021,2,VMTG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314793/content
False, VMTG,CommonStock,92588J105, $0.001,, 12/31/2019," 160,310,955 ", 12/31/2019," 18,247 ", 12/31/2019, 219 , 12/31/2019,VMTG,2021,4,VMTG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303075/content
False,,,,,,,,,,,,,VMTG,2022,1,VMTG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331095/content
False, VMTG,CommonStock,92588J105, 0.001,," December 31, 2022"," 1,760,310,955 "," December 31, 2022",," December 31, 2022", 237 ,,VMTG,2023,1,VMTG_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361068/content
False, VNTA,Gommon,92277F109, $0.001*,," December 31, 2019"," 107,566,599 "," December 31, 2019"," 20,044,892 "," December 31, 2019", 640 ," December 31, 2019",VNTA,2021,1,VNTA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309094/content
False, VNTA,Common,92277F109, $0.0001,," December 31, 2020"," 107,566,599 "," December 31, 2020"," 20,034,892 "," December 31, 2020", 641 ," December 31, 2020",VNTA,2021,2,VNTA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309093/content
False, VNTA,Gommon,92277F109, $0.001*,," December 31, 2019"," 107,566,599 "," December 31, 2019"," 20,044,892 "," December 31, 2019", 640 ," December 31, 2019",VNTA,2021,3,VNTA_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303791/content
False, VNTA,Common,92277F109, $0.0001,," December 31, 2020"," 107,566,599 "," December 31, 2020"," 20,034,892 "," December 31, 2020", 641 ," December 31, 2020",VNTA,2021,4,VNTA_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303789/content
False, VNTA,Common,92277F109, $0.0001,," December 31, 2021"," 1,075,665,990 "," December 31, 2021"," 20,034,892 "," December 31, 2021", 646 ," December 31, 2021",VNTA,2022,1,VNTA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318263/content
False, VNTA,Common,92277F109, $0.0001,," December 31, 2022"," 1,075,665,990 "," December 31, 2022",," December 31, 2022", 649 ,,VNTA,2023,1,VNTA_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362119/content
False, VTXB,Common,92904T100, 0.0001.,, 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,1,VTXB_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308140/content
False, VTXB,Common,92904T100, 0.0001.,, 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,2,VTXB_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304507/content
False, VTXB,Common,92904T100, 0.0001.,, 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,3,VTXB_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301721/content
False, VTXB,Common,92904T100, 0.0001.,, 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,4,VTXB_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301720/content
False, VTXB,Common,92904T100, 0.0001.,, 08/25/2021," 256,750,000 ", 08/25/2021,, 08/25/2021,, 08/25/2021,VTXB,2021,5,VTXB_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298578/content
False, VTXB,Common,92904T100, 0.0001.,, 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,6,VTXB_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298574/content
